arch_code,epe,fps,sram_kb,cycles_npu,macs,micro_insight,epoch,timestamp
"2,2,1,2,2,2,1,1,1,1,1",4.054505908489228,4.178236464576859,1386.0,95599952,3798067968,,0,2026-05-21T17:18:14.532475
"2,2,2,1,2,2,1,1,1,1,1",4.1135911583900455,4.189530768992771,1386.0,95341868,3793939200,,0,2026-05-21T17:18:14.827398
"2,2,2,2,1,2,1,1,1,1,1",4.166599130630493,4.471412527042264,1386.0,89322972,3793939200,,0,2026-05-21T17:18:48.759669
"2,2,2,2,2,1,1,1,1,1,1",4.09551717042923,4.189530768992771,1386.0,95341868,3793939200,,0,2026-05-21T17:18:48.997975
"2,2,2,2,2,2,1,0,1,1,1",4.044965291023255,4.250544069640914,1386.0,93971382,3652643584,,0,2026-05-21T17:18:51.627713
"2,2,2,2,2,2,1,1,0,1,1",4.046193730831146,4.064713242711771,1386.0,98273708,3955419904,,0,2026-05-21T17:18:52.439624
"1,1,1,1,1,1,1,1,1,1,1",4.281114375591278,5.136682036518239,1386.0,77737061,3198823168,,0,2026-05-21T17:19:24.269178
"1,1,1,1,1,1,0,0,0,0,0",4.28422486782074,6.085995635641241,1386.0,65590443,2482252544,,0,2026-05-21T17:19:24.378844
"1,1,1,1,1,1,0,1,0,1,0",4.282042789459228,5.2881766061669735,1386.0,75506221,3128175360,,0,2026-05-21T17:19:27.857146
"1,1,1,1,1,1,1,0,0,0,1",4.287509131431579,5.941448598545216,1386.0,67189431,2532715264,,0,2026-05-21T17:19:28.106444
"0,1,0,1,0,1,0,1,0,1,0",4.500021469593048,6.440530516159413,1386.0,61972467,2739383040,,0,2026-05-21T17:19:59.898300
"1,0,1,0,1,0,1,0,1,0,1",4.43588410615921,6.720280504508258,1386.0,59387107,2110663424,,0,2026-05-21T17:20:00.144209
"0,2,0,2,0,2,0,1,0,1,0",4.3877757549285885,5.767907727665411,1386.0,69215019,3112577792,,0,2026-05-21T17:20:03.025632
"2,0,2,0,2,0,1,0,1,0,1",4.292767524719238,5.446083824597324,1386.0,73313054,2514250496,,0,2026-05-21T17:20:03.624342
"0,1,2,0,1,2,0,1,0,1,0",4.257240426540375,5.108524928880074,1386.0,78166271,3276122880,,0,2026-05-21T17:20:35.764756
"2,1,0,2,1,0,1,0,1,0,1",4.3341758966445925,6.089425280650954,1386.0,65553426,2419747584,,0,2026-05-21T17:20:36.742867
"1,2,0,1,2,0,1,1,0,0,1",4.282319641113281,5.327204703953717,1386.0,74952065,2688002816,,0,2026-05-21T17:20:39.582826
"2,0,1,2,0,1,0,0,1,1,0",4.429715716838837,6.149099427494247,1386.0,64915958,2790877952,,0,2026-05-21T17:20:39.779140
"1,0,2,1,0,2,0,1,0,1,0",4.425356364250183,5.5850041187311,1386.0,71486141,3226807040,,0,2026-05-21T17:21:12.091462
"0,2,1,0,2,1,1,0,1,0,1",4.23815997838974,5.446325933714374,1386.0,73309789,2533174016,,0,2026-05-21T17:21:12.913405
"0,1,0,1,2,1,0,0,1,1,1",4.174339020252228,5.112219414719125,1386.0,78109685,2840308480,,0,2026-05-21T17:21:15.208339
"2,1,2,1,2,1,1,1,0,0,0",4.186511313915252,4.710903289089079,1386.0,84775188,3218893568,,0,2026-05-21T17:21:15.653145
"1,2,1,2,0,2,1,0,0,1,1",4.392945086956024,5.717126881326009,1386.0,69830995,3047205632,,0,2026-05-21T17:21:47.902537
"2,0,0,1,1,2,0,1,1,0,0",4.225159513950348,5.611693219842824,1386.0,71145516,2795006720,,0,2026-05-21T17:21:48.706311
"0,2,2,0,1,1,1,1,0,1,0",4.356115055084229,5.320805673734714,1386.0,75042367,3114412800,,0,2026-05-21T17:21:51.671142
"1,1,2,2,0,0,0,0,1,1,1",4.543769788742066,6.029965339909976,1386.0,66201155,2861640448,,0,2026-05-21T17:21:51.763403
"0,0,2,2,0,0,0,1,1,0,0",4.5144539952278135,6.3430283402859,1386.0,62927143,2712775424,,0,2026-05-21T17:22:24.834513
"2,2,0,0,2,2,1,0,0,1,1",4.174212729930877,5.016608234050057,1386.0,79600930,2914052864,,0,2026-05-21T17:22:26.252889
"2,0,2,1,0,1,0,1,0,0,1",4.496988117694855,6.1174065511857325,1386.0,65252968,2806934272,,0,2026-05-21T17:22:26.687126
"1,1,0,2,1,2,1,1,1,0,0",4.200342011451721,5.30243168058703,1386.0,75302869,3021286144,,0,2026-05-21T17:22:27.606262
"2,2,1,1,0,0,0,1,0,1,1",4.598414397239685,6.16129221767488,1386.0,64787228,2859461376,,0,2026-05-21T17:23:00.891708
"0,1,1,0,2,2,1,0,1,1,0",4.176685309410095,4.962793749157798,1386.0,80465545,2987567872,,0,2026-05-21T17:23:02.729177
"0,2,1,1,1,0,0,0,0,1,1",4.377353310585022,5.892183616291458,1386.0,67752329,2644192000,,0,2026-05-21T17:23:03.654116
"1,0,0,2,2,1,1,1,1,0,0",4.121295523643494,4.990692919158723,1386.0,80014973,2942380800,,0,2026-05-21T17:23:04.320368
"2,1,1,0,0,2,1,1,1,1,0",4.505684900283813,5.877851716907262,1386.0,67917856,3021171456,,0,2026-05-21T17:23:36.175740
"1,2,2,2,1,0,0,0,1,0,1",4.343426549434662,5.629716990326837,1386.0,70917311,2730208000,,0,2026-05-21T17:23:37.121862
"0,1,0,1,0,1,1,1,1,1,0",4.495008289813995,6.342847694732441,1386.0,62928939,2769660672,,1,2026-05-21T17:24:12.712221
"2,2,1,1,1,1,0,0,0,0,1",4.296217107772828,5.869237956338387,1386.0,68017730,2576870144,,1,2026-05-21T17:24:13.730355
"2,1,0,2,2,2,0,1,0,1,1",4.062854278087616,4.3784312260432765,1386.0,91222704,3580390144,,1,2026-05-21T17:24:14.589086
"1,1,2,2,1,2,1,1,1,1,0",4.173322927951813,4.59612140438672,1386.0,86895685,3699321600,,1,2026-05-21T17:24:14.769173
"2,0,0,0,1,0,0,0,1,0,1",4.451999640464782,7.026314672659458,1386.0,56794630,1967418112,,1,2026-05-21T17:24:49.404898
"2,2,2,2,1,2,1,0,0,0,1",4.17406132221222,5.069094289715974,1386.0,78775342,3127831296,,1,2026-05-21T17:24:50.016242
"2,1,0,1,1,2,1,1,1,0,0",4.24672394990921,5.4861296515624645,1386.0,72776928,2884004608,,1,2026-05-21T17:24:50.704782
"1,2,2,1,2,0,0,1,1,1,1",4.259089136123658,4.598423630489715,1386.0,86852113,3376130816,,1,2026-05-21T17:24:51.447746
"2,0,0,1,2,1,1,0,1,1,0",4.16971846818924,5.149949005204952,1386.0,77536454,2805099264,,1,2026-05-21T17:25:26.108719
"0,1,1,2,0,1,0,0,1,1,1",4.420538902282715,6.065370593005976,1386.0,65813937,2836179712,,1,2026-05-21T17:25:26.243960
"2,0,0,1,1,2,1,1,1,0,0",4.223624789714814,5.586252478445655,1386.0,71470136,2805099264,,1,2026-05-21T17:25:26.621948
"0,2,2,2,2,2,0,0,1,1,0",4.044764912128448,4.40415605673359,1386.0,90689085,3528207104,,1,2026-05-21T17:25:28.026355
"2,0,0,0,0,2,1,1,1,1,0",4.525546836853027,6.305202640227943,1386.0,63305456,2764729088,,1,2026-05-21T17:26:01.689341
"1,0,2,2,2,0,1,0,0,0,0",4.1642557859420775,5.152601706399989,1386.0,77496467,2772642560,,1,2026-05-21T17:26:03.873917
"1,2,2,2,2,1,1,1,0,1,1",4.120916259288788,4.264103428813539,1386.0,93672137,3729369856,,1,2026-05-21T17:26:04.189605
"2,0,0,2,2,2,1,1,1,1,1",4.044134104251862,4.395285520054908,1386.0,90872384,3531762432,,1,2026-05-21T17:26:04.270161
"1,2,2,0,1,1,1,1,1,0,0",4.366931784152984,5.596566338654246,1386.0,71338177,2841225984,,1,2026-05-21T17:26:36.975282
"0,0,0,2,0,2,0,0,1,0,0",4.376554572582245,6.820892619182011,1386.0,58509133,2398071552,,1,2026-05-21T17:26:38.646914
"1,1,0,1,1,2,0,1,0,0,0",4.24862916469574,5.64040264409103,1386.0,70782705,2809342720,,1,2026-05-21T17:26:39.483824
"2,2,2,2,2,2,1,0,1,0,1",4.0470921158790585,4.488122453214913,1386.0,88989910,3329682176,,1,2026-05-21T17:26:42.505344
"1,0,0,0,0,0,1,0,1,0,0",4.698413741588593,8.81858302963787,1386.0,45224543,1711090432,,1,2026-05-21T17:27:13.331155
"2,2,2,2,2,1,0,1,1,1,1",4.097593879699707,4.203823827580334,1386.0,95017248,3783846656,,1,2026-05-21T17:27:14.651652
"0,2,2,2,2,1,1,0,1,1,1",4.094855177402496,4.501533948335152,1386.0,88724381,3397004032,,1,2026-05-21T17:27:15.619424
"0,0,2,2,1,2,0,1,1,1,1",4.151606965065002,4.649686731424946,1386.0,85893083,3621104384,,1,2026-05-21T17:27:19.298706
"1,2,0,0,0,0,1,1,0,0,0",4.712940239906311,7.830406089362277,1386.0,50948701,2102635264,,1,2026-05-21T17:27:46.857634
"0,0,0,0,0,2,0,1,0,0,0",4.513450717926025,7.166109504638561,1386.0,55684075,2337516288,,1,2026-05-21T17:27:50.051147
"2,2,2,2,2,0,1,1,0,0,1",4.16488254070282,4.635051029941943,1386.0,86164724,3269126912,,1,2026-05-21T17:27:51.565668
"2,1,2,1,0,1,0,1,0,0,1",4.510898458957672,5.997542986564695,1386.0,66559760,2885839616,,1,2026-05-21T17:27:53.800455
"0,0,2,0,0,0,0,0,1,0,0",4.65798636674881,7.843168166211792,1386.0,50865581,2026482432,,1,2026-05-21T17:28:20.844873
"0,0,0,1,1,0,0,1,0,0,0",4.370588099956512,6.468612730478895,1386.0,61702843,2337516288,,1,2026-05-21T17:28:25.463078
"2,1,2,0,2,2,1,1,1,1,0",4.180363261699677,4.418773432893602,1386.0,90388640,3562040064,,1,2026-05-21T17:28:28.802806
"0,1,1,2,2,2,1,0,1,1,1",4.039825236797332,4.49430551828247,1386.0,88867297,3391269632,,1,2026-05-21T17:28:31.564569
"2,1,0,2,2,1,0,1,0,1,0",4.113059663772583,4.623269316695359,1386.0,86384644,3358354176,,1,2026-05-21T17:28:57.482758
"1,2,2,2,0,2,1,0,1,1,0",4.38955135345459,5.507504339534778,1386.0,72493959,3204557568,,1,2026-05-21T17:29:01.506762
"1,0,2,0,0,0,0,0,1,0,0",4.678067743778229,7.745129925232194,1386.0,51511139,2056071936,,1,2026-05-21T17:29:03.790787
"2,0,1,1,0,1,1,0,1,1,0",4.493802809715271,6.471329164416803,1386.0,61676886,2619304704,,1,2026-05-21T17:29:06.704851
"1,1,1,2,1,1,0,1,0,0,1",4.235593342781067,5.298230858462147,1386.0,75362681,3027249920,,1,2026-05-21T17:29:34.465857
"1,0,1,0,0,0,0,0,1,0,0",4.680825364589691,8.274763693952982,1386.0,48205531,1878534912,,1,2026-05-21T17:29:35.658792
"1,2,1,0,1,0,1,0,1,0,1",4.448821938037872,6.563493256511144,1386.0,60808939,2199431936,,1,2026-05-21T17:29:38.988576
"1,0,2,2,1,0,0,0,1,0,1",4.314977705478668,5.744675292784916,1386.0,69495479,2641439488,,1,2026-05-21T17:29:43.588317
"2,1,0,2,0,0,0,0,1,0,1",4.5607367038726805,7.170956536043629,1386.0,55646346,2227989248,,1,2026-05-21T17:30:09.400262
"0,0,0,0,1,0,1,0,1,0,0",4.450703597068786,7.367053553009292,1386.0,54161573,1863166720,,1,2026-05-21T17:30:11.021508
"2,2,2,0,2,2,1,0,1,1,1",4.171550524234772,4.59884589203032,1386.0,86844126,3289312000,,1,2026-05-21T17:30:15.816547
"0,2,1,2,2,1,1,1,0,0,1",4.109290766716003,4.712884201831293,1386.0,84739499,3199281920,,1,2026-05-21T17:30:20.903929
"1,1,2,1,0,1,0,1,0,0,1",4.50069408416748,6.09232723930532,1386.0,65522137,2841455360,,1,2026-05-21T17:30:46.440368
"2,0,1,1,1,1,1,0,0,0,1",4.285959565639496,5.965287277497766,1386.0,66920390,2498194176,,1,2026-05-21T17:30:46.619433
"2,2,2,2,1,2,1,0,0,1,1",4.171096432209015,4.768082834949475,1386.0,83756942,3450792704,,1,2026-05-21T17:30:53.531183
"0,2,0,2,2,2,1,0,1,1,1",4.061354720592499,4.661402971586127,1386.0,85676857,3223595776,,1,2026-05-21T17:30:58.899632
"2,1,0,2,1,2,1,1,1,0,0",4.183486342430115,5.230478552958818,1386.0,76340620,3065670400,,1,2026-05-21T17:31:23.618187
"0,2,2,2,2,2,1,0,1,1,1",4.045532393455505,4.327960232018053,1386.0,92288073,3578669824,,1,2026-05-21T17:31:25.360480
"0,0,0,1,1,0,1,1,1,0,0",4.368755066394806,6.370069743186339,1386.0,62659443,2367793920,,2,2026-05-21T17:32:02.687819
"0,1,0,2,1,0,1,0,0,0,0",4.3292322039604185,6.441419357093207,1386.0,61963897,2285218560,,2,2026-05-21T17:32:02.875091
"2,0,0,0,1,2,0,0,1,0,0",4.307756638526916,6.371266708487662,1386.0,62647646,2290379520,,2,2026-05-21T17:32:02.925841
"1,1,0,2,1,1,0,1,0,0,1",4.265725338459015,5.540834558561919,1386.0,72057073,2849712896,,2,2026-05-21T17:32:03.045391
"0,0,0,0,1,0,0,0,1,0,0",4.451746904850007,7.411364115112494,1386.0,53836953,1853074176,,2,2026-05-21T17:32:37.393295
"1,0,1,0,1,1,0,0,0,0,0",4.359541153907776,6.573090290909694,1386.0,60719959,2221681408,,2,2026-05-21T17:32:37.711846
"1,0,0,2,0,2,1,0,1,0,0",4.376200842857361,6.709886274305284,1386.0,59479311,2437753600,,2,2026-05-21T17:32:38.626522
"0,1,0,2,1,2,0,1,0,0,0",4.18321282863617,5.417480750370382,1386.0,73700839,2961419008,,2,2026-05-21T17:32:38.766396
"0,0,0,0,0,1,1,0,0,0,0",4.580303204059601,8.395416916718913,1386.0,47510825,1842981632,,2,2026-05-21T17:33:12.881054
"0,1,0,2,0,1,0,0,1,1,0",4.438175821304322,6.51804959554606,1386.0,61233833,2618272512,,2,2026-05-21T17:33:13.790157
"0,0,0,0,1,2,0,1,1,0,0",4.306134247779847,6.05760176547592,1386.0,65898515,2539367168,,2,2026-05-21T17:33:13.923168
"2,2,2,2,1,0,0,0,1,0,1",4.319865751266479,5.548655494189892,1386.0,71955318,2774592256,,2,2026-05-21T17:33:14.893042
"2,0,0,0,0,0,1,0,1,1,0",4.701108157634735,7.78541648241181,1386.0,51243894,2078436096,,2,2026-05-21T17:33:46.403510
"2,0,0,0,0,0,0,1,1,0,1",4.706111097335816,7.651045310676243,1386.0,52146220,2108713728,,2,2026-05-21T17:33:47.280527
"0,0,1,0,0,2,1,0,0,1,1",4.4849582552909855,6.58216147684352,1386.0,60636093,2565516032,,2,2026-05-21T17:33:49.079313
"2,0,1,2,1,0,1,0,0,0,0",4.301593315601349,6.08085345994481,1386.0,65646022,2457824000,,2,2026-05-21T17:33:49.650008
"0,1,0,2,2,1,0,0,0,0,0",4.111142814159393,5.339044331086152,1386.0,74785557,2638457600,,2,2026-05-21T17:34:23.929056
"2,1,1,2,1,1,0,1,1,0,1",4.232005369663239,5.183596374499391,1386.0,77032284,3091819264,,2,2026-05-21T17:34:24.712863
"1,1,2,2,2,2,1,1,0,1,1",4.054523611068726,4.112893370617397,1386.0,97120917,3901172480,,2,2026-05-21T17:34:24.897180
"1,2,0,2,1,2,1,0,1,0,1",4.207593560218811,5.563866968218982,1386.0,71758227,2748558080,,2,2026-05-21T17:34:25.440180
"0,0,0,0,0,1,0,0,1,0,1",4.582514452934265,8.125681046339073,1386.0,49092425,1893444352,,2,2026-05-21T17:34:59.771171
"0,0,0,0,0,2,0,0,1,0,0",4.514379858970642,7.764582969004541,1386.0,51381749,2034739968,,2,2026-05-21T17:34:59.829185
"2,1,2,2,2,2,1,1,1,0,0",4.0433306217193605,4.3164547506803865,1386.0,92534424,3602410240,,2,2026-05-21T17:35:02.093282
"0,0,2,2,2,2,1,1,1,1,1",4.028193318843842,4.169505535315675,1386.0,95800419,3812862720,,2,2026-05-21T17:35:02.240668
"0,1,0,0,0,1,0,0,1,0,0",4.586479878425598,8.12033244559829,1386.0,49124849,1931979520,,2,2026-05-21T17:35:35.096342
"1,1,1,0,1,1,1,1,0,0,0",4.349102127552032,5.932989347510449,1386.0,67285421,2633640704,,2,2026-05-21T17:35:37.246253
"0,0,0,0,1,2,1,1,0,0,0",4.305329215526581,6.085917854015293,1386.0,65591283,2529274624,,2,2026-05-21T17:35:37.920455
"0,2,1,1,2,1,0,0,1,0,1",4.179829478263855,5.216274636024983,1386.0,76548861,2704747264,,2,2026-05-21T17:35:38.218282
"2,1,2,2,0,0,1,0,1,0,0",4.548711764812469,6.510214917818953,1386.0,61307686,2552785664,,2,2026-05-21T17:36:10.106240
"2,1,2,0,1,2,1,0,1,1,1",4.276243674755096,5.175952627611172,1386.0,77146242,3097783040,,2,2026-05-21T17:36:12.594857
"2,1,0,2,2,0,1,1,1,0,0",4.178331935405732,5.067778881962333,1386.0,78795824,2884004608,,2,2026-05-21T17:36:12.987934
"2,1,1,2,2,2,0,0,1,1,0",4.050156044960022,4.49005159473387,1386.0,88951618,3414780672,,2,2026-05-21T17:36:14.514914
"1,0,0,1,1,0,0,1,1,0,0",4.391207838058472,6.337677911888499,1386.0,62980381,2387290880,,2,2026-05-21T17:36:48.488939
"0,1,0,2,2,2,1,1,0,1,1",4.060421359539032,4.444531705416927,1386.0,89864015,3516508928,,2,2026-05-21T17:36:48.553085
"2,1,0,1,0,2,0,1,1,0,1",4.451458299160004,6.222939353753349,1386.0,64144088,2732616448,,2,2026-05-21T17:36:48.640711
"1,1,0,2,0,2,1,0,0,0,0",4.42234822511673,6.634767918886777,1386.0,60154251,2496473856,,2,2026-05-21T17:36:49.386001
"0,0,0,0,0,2,0,0,1,1,1",4.511753642559052,6.923777090035153,1386.0,57637717,2398071552,,2,2026-05-21T17:37:23.528091
"2,0,2,0,0,0,0,0,0,0,0",4.680105984210968,7.684732910191447,1386.0,51917038,2080271104,,2,2026-05-21T17:37:23.954872
"1,0,0,2,1,0,1,1,1,0,0",4.33206125497818,5.969889875381684,1386.0,66868693,2579049216,,2,2026-05-21T17:37:24.665136
"0,2,0,2,2,0,1,0,0,0,0",4.178551971912384,5.571351032150582,1386.0,71661653,2476747520,,2,2026-05-21T17:37:25.596700
"0,0,1,0,1,0,0,0,0,0,0",4.41468516588211,7.061532624095358,1386.0,56510709,2010426112,,2,2026-05-21T17:37:58.677783
"2,1,0,1,1,0,0,1,1,0,0",4.390387403964996,6.11068198846847,1386.0,65324924,2510580480,,2,2026-05-21T17:38:00.129025
"0,0,2,0,0,2,1,0,1,0,0",4.49333438873291,6.8432448525154985,1386.0,58317585,2399906560,,2,2026-05-21T17:38:00.822206
"0,0,0,0,2,2,0,1,0,0,0",4.193428230285645,5.3345091302724335,1386.0,74849251,2700847872,,2,2026-05-21T17:38:01.966311
"2,1,1,2,1,1,0,1,0,0,0",4.231902706623077,5.314888402889588,1386.0,75126064,3031264000,,2,2026-05-21T17:38:34.375582
"1,2,1,0,1,1,1,0,1,0,1",4.372908627986908,6.200879635081955,1386.0,64372759,2381097728,,2,2026-05-21T17:38:36.448483
"0,2,0,1,2,2,1,1,1,0,1",4.133166790008545,4.866182357434452,1386.0,82065743,3041929984,,2,2026-05-21T17:38:37.787504
"1,2,0,2,2,2,1,0,0,0,1",4.079495477676391,4.947850827393841,1386.0,80708963,2910038784,,2,2026-05-21T17:38:38.692464
"2,1,0,2,0,2,0,0,0,0,0",4.396575343608856,6.5571912979252,1386.0,60867510,2530765568,,2,2026-05-21T17:39:10.006356
"0,0,0,1,1,0,0,1,1,0,0",4.37015688419342,6.4031717727185855,1386.0,62334823,2357701376,,2,2026-05-21T17:39:10.889712
"0,1,0,2,0,2,1,0,1,0,0",4.366394889354706,6.636276612153581,1386.0,60140545,2487069440,,3,2026-05-21T17:39:47.395246
"0,2,1,0,2,0,0,1,1,1,1",4.2933215498924255,5.033252623869196,1386.0,79337255,2987338496,,3,2026-05-21T17:39:48.229020
"1,2,0,2,2,1,1,0,0,0,1",4.131281042098999,5.17601766233211,1386.0,77145271,2728372992,,3,2026-05-21T17:39:49.179799
"0,2,2,2,2,2,1,0,1,0,1",4.047796332836152,4.574529265785422,1386.0,87306473,3255708416,,3,2026-05-21T17:39:50.124565
"0,0,0,0,0,0,0,0,0,1,0",4.6810829639434814,8.20709268850425,1386.0,48604113,1974184704,,3,2026-05-21T17:40:22.361292
"0,0,0,2,0,1,0,0,0,0,0",4.443133890628815,7.346485047597969,1386.0,54313589,2196220672,,3,2026-05-21T17:40:23.373629
"0,1,0,0,2,1,1,0,0,1,0",4.231546950340271,5.472060200979742,1386.0,72964393,2608179968,,3,2026-05-21T17:40:23.879962
"0,0,2,2,2,2,1,0,0,0,1",4.034266400337219,4.684560493187718,1386.0,85252661,3146754816,,3,2026-05-21T17:40:26.966081
"2,2,0,1,1,1,1,0,1,0,1",4.3021950960159305,6.078767576072585,1386.0,65668594,2429610752,,3,2026-05-21T17:40:57.372592
"0,2,2,0,0,2,0,1,0,0,1",4.506019616127015,6.141955611257633,1386.0,64991619,2821729024,,3,2026-05-21T17:40:58.550581
"0,0,1,2,2,2,1,0,0,1,0",4.040537905693054,4.662629443481488,1386.0,85654285,3251809024,,3,2026-05-21T17:41:00.235596
"0,0,0,0,0,2,1,0,1,0,0",4.509864950180054,7.71596201254434,1386.0,51706369,2044832512,,3,2026-05-21T17:41:00.691158
"1,0,1,2,0,0,0,0,1,0,0",4.5510714769363405,7.2114778313853,1386.0,55332915,2241866496,,3,2026-05-21T17:41:32.576868
"0,0,2,2,2,2,1,1,1,0,1",4.029628813266754,4.397880226128886,1386.0,90818691,3489901312,,3,2026-05-21T17:41:36.381612
"2,1,2,2,2,0,1,1,1,1,0",4.160568141937256,4.418773432893602,1386.0,90388640,3562040064,,3,2026-05-21T17:41:36.545175
"0,1,0,2,2,1,0,0,1,0,0",4.111084997653961,5.294392932133679,1386.0,75417409,2658642688,,3,2026-05-21T17:41:36.635625
"0,1,0,2,2,1,0,0,0,1,0",4.108939826488495,5.006171671013171,1386.0,79767157,2961419008,,3,2026-05-21T17:42:08.973741
"2,0,0,0,0,1,0,0,1,0,1",4.61015077829361,7.857009961431509,1386.0,50775734,1967418112,,3,2026-05-21T17:42:10.347079
"0,2,0,1,0,0,0,0,1,0,0",4.60999493598938,8.101391343076,1386.0,49240017,1941842688,,3,2026-05-21T17:42:10.564403
"0,1,1,1,1,1,1,0,0,0,0",4.29443119764328,6.115859795932412,1386.0,65269505,2462755584,,3,2026-05-21T17:42:12.163337
"0,1,0,0,0,0,1,0,0,0,0",4.679641568660736,8.812874322705822,1386.0,45253925,1740221184,,3,2026-05-21T17:42:43.591318
"0,0,1,0,1,1,0,0,0,1,0",4.337083053588867,6.135889802732523,1386.0,65056001,2515053312,,3,2026-05-21T17:42:45.212543
"0,0,0,1,0,1,0,0,1,0,0",4.484206128120422,7.764582969004541,1386.0,51381749,2034739968,,3,2026-05-21T17:42:46.093726
"0,1,1,2,1,2,0,0,0,0,0",4.159500563144684,5.539678298970871,1386.0,72072141,2815994624,,3,2026-05-21T17:42:46.432968
"2,0,1,1,1,2,1,0,0,0,0",4.224001300334931,5.768348988344071,1386.0,69209714,2639489792,,3,2026-05-21T17:43:19.106806
"1,1,0,1,1,1,0,1,0,0,1",4.314371240139008,5.8285588572026255,1386.0,68493381,2668047104,,3,2026-05-21T17:43:20.015692
"0,0,0,1,1,0,1,0,1,0,0",4.373691475391388,6.913300625240637,1386.0,57725265,2044832512,,3,2026-05-21T17:43:20.403129
"2,0,0,0,2,2,0,1,1,1,0",4.200860953330993,4.8614351223860215,1386.0,82146012,3117968128,,3,2026-05-21T17:43:22.148213
"0,0,0,1,0,0,0,1,0,0,0",4.584549057483673,7.654828327939964,1386.0,52120383,2155850496,,3,2026-05-21T17:43:54.562166
"2,0,1,2,1,1,1,1,1,0,0",4.217847442626953,5.339743731281028,1386.0,74775744,2982636288,,3,2026-05-21T17:43:55.955235
"0,0,0,2,2,0,0,0,0,0,0",4.172728228569031,5.710264790545845,1386.0,69915073,2377886464,,3,2026-05-21T17:43:56.096484
"0,0,0,1,1,0,0,0,0,0,0",4.373136508464813,7.029504994032741,1386.0,56768793,2014554880,,3,2026-05-21T17:43:56.351371
"0,0,0,1,1,2,1,0,1,0,0",4.227789568901062,6.155089766059963,1386.0,64852649,2408164096,,3,2026-05-21T17:44:29.964674
"0,1,1,2,0,2,0,0,1,0,0",4.3508414149284365,6.323535705077629,1386.0,63121533,2654513920,,3,2026-05-21T17:44:31.173725
"0,2,0,2,1,2,1,0,1,0,1",4.191131734848023,5.6142803825239405,1386.0,71112669,2718968576,,3,2026-05-21T17:44:31.879154
"1,2,2,2,2,0,1,0,0,0,0",4.189078080654144,5.059927440387509,1386.0,78918299,2861411072,,3,2026-05-21T17:44:32.496365
"1,0,0,2,0,0,1,0,1,0,0",4.540392160415649,7.621058852769622,1386.0,52351927,2074422016,,3,2026-05-21T17:45:05.291597
"0,0,0,0,1,2,0,0,1,0,0",4.307775139808655,6.5467996747222585,1386.0,60964337,2216405760,,3,2026-05-21T17:45:06.656107
"2,1,0,2,2,2,0,0,1,0,0",4.064218866825104,4.950579111318573,1386.0,80664410,2914282240,,3,2026-05-21T17:45:08.144147
"0,1,0,2,1,2,0,1,0,1,0",4.181758463382721,5.075069347333521,1386.0,78682439,3284380416,,3,2026-05-21T17:45:08.280158
"0,2,2,2,2,1,0,0,1,1,1",4.09418888092041,4.518039339449547,1386.0,88399761,3386911488,,3,2026-05-21T17:45:41.397210
"2,0,0,0,2,0,0,0,1,0,0",4.317363953590393,6.131483407562094,1386.0,65102850,2108713728,,3,2026-05-21T17:45:42.636191
